JSON_file,title,author,title_verified,author_verified,isbn
pg_2639.json,BERNARD MALAMUD AND THE CRITICS,"Field, Leslie & Joyce, ed",Bernard Malamud and the critics,Leslie A. Field,9780814725528
pg_2916.json,,"YES, MRS WILLIAMS",,MRS WILLIAMS,ISBN Not Found
pg_3194.json,MERRILL,"Burke, Edmund",MERRILL,Edmund,0675063728
pg_2996.json,DONNE & HIS WORLD,"Parker, D.",DONNE & HIS WORLD,Parker,9780715104156
pg_2873.json,,Bantam,,Bantam,ISBN Not Found
pg_3150.json,THE PORTABLE GEORG,E BERNARD SHAW,THE PORTABLE GEORG,E BERNARD SHAW,ISBN Not Found
pg_3027.json,Univ. of Trononto,Milton),Univ. of Trononto,Milton),ISBN Not Found
pg_2676.json,wcett,"Michener, James",wcett,Michener,ISBN Not Found
pg_2953.json,A NEW KIND OF MAN,"Davis, Michael",A NEW KIND OF MAN,Michael,9780664249434
pg_2829.json,,Daedalus,,Daedalus,ISBN Not Found
pg_3106.json,THREE COMEDIES,Penguin,THREE COMEDIES,Penguin,9781426423345
pg_2633.json,Publisher - Pocket Books,"Malamud, Bernard",Publisher - Pocket Books,Malamud,0961383011
pg_2910.json,THE FARMER'S DAUGHTERS,"Williams, William Carlos",The farmers' daughters,William Carlos Williams,ISBN Not Found
pg_3188.json,Brit phi,"Berkeley, George",Brit phi,Berkeley,ISBN Not Found
pg_2990.json,SELECTED POEMS,Collins Merrimack,SELECTED POEMS,Collins Merrimack,9788496373532
pg_3142.json,BACK TO METHUSELAH,"Shaw, GB",BACK TO METHUSELAH,Shaw,3987449039
pg_3021.json,THE COMPLETE POEMS,"Marvell, Andrew",The Complete Poems,Andrew Marvell,9780140422207
pg_2947.json,COLLECTED POEMS,Houghton Mifflin,COLLECTED POEMS,Houghton Mifflin,0811218813
pg_3101.json,FFLES,Daedalus,FFLES,Daedalus,3480231942
pg_2627.json,DUBIN'S LIVES,"Malamud, Bernard",Dubin's lives,Bernard Malamud,0380484137
pg_2904.json,,"Wilder, Thronton",,Thronton,ISBN Not Found
pg_3181.json,THE NEW ORGANON,Bobbs Merrill,THE NEW ORGANON,Bobbs Merrill,1480136239
pg_3058.json,rimack,"Swinburne, Algernon Charles",rimack,Algernon Charles,ISBN Not Found
pg_2984.json,Oversize,illus. by DORE,Oversize,illus. by DORE,9780609602539
pg_2861.json,,"United Book Service,",,United Book Service,ISBN Not Found
pg_3138.json,SHAKESPEARE'S IMAGERY,"Spurgeon, Caroline",Shakespeare's imagery and what it tells us,Caroline Frances Eleanor Spurgeon,0521092582
pg_2664.json,Christianity,"Merton, Thomas",Peace in the post-Christian era,Thomas Merton,1570755590
pg_2941.json,POETRY & PROSE,"Arnold, Matthew",Poetry and prose,Matthew Arnold,0385031971
pg_2819.json,,Penguin,,Penguin,ISBN Not Found
pg_3095.json,THREE PLAYS,"Fry, Christopher",Three plays,Christopher Fry,9780548017173
pg_2898.json,The Oa,"Wiesel, Elie",The Oa,Wiesel,ISBN Not Found
pg_3052.json,SELECTED POEMS,"Smith, Stevie",Selected poems,Stevie Smith,9788496373532
pg_2978.json,BYRON'S LETTERS & JOURNALS 7,L. Marchand ed.,BYRON'S LETTERS & JOURNALS 7,L. Marchand ed.,9780674089419
pg_2855.json,GREAT SHORT WORKS OF MARK TWAIN,Harper-Perennial,GREAT SHORT WORKS OF MARK TWAIN,Harper-Perennial,9780061198953
pg_3132.json,NEW COMPANION TO SHAKESPEARE STUDIES,"Schoenbaum, S., eds",NEW COMPANION TO SHAKESPEARE STUDIES,Schoenbaum,0521079411
pg_3008.json,COLLECTED POEMS,"Hunt, Sam","Collected poems, 1963-1980",Sam Hunt,0140422870
pg_2658.json,A CHOICE OF DAYS,"Mencken, H.L.",A choice of days,H. L. Mencken,9780394747606
pg_2935.json,,"Wright, Richard",,Richard,ISBN Not Found
pg_2812.json,THE MOON IS DOWN,Bantam,THE MOON IS DOWN,Bantam,9780749717124
pg_3089.json,THE COMPLETE PLAYS,"Behan, Brendan",The complete plays,Brendan Behan,ISBN Not Found
pg_2615.json,WORLD SO WIDE,"Lewis, Sinclair",World so wide,Sinclair Lewis,9780532171133
pg_2892.json,THE HOUSE OF MIRTH,"Wharton, Edith",The House of Mirth,Edith Wharton,9781512349603
pg_3046.json,THE CENCI,"Shelley, PB",THE CENCI,Shelley,1854770780
pg_2972.json,A CHOICE OF BURNS POEMS & SONGS,Lee Collins Merrimack,A CHOICE OF BURNS POEMS & SONGS,Lee Collins Merrimack,9780571068340
pg_2849.json,wcett,Rabbit Redux,wcett,Rabbit Redux,ISBN Not Found
pg_3126.json,SHAKESPEARE The Poet in His World,Columbia,SHAKESPEARE The Poet in His World,Columbia,9780415352741
pg_3003.json,Krammerbooks,,Krammerbooks,,ISBN Not Found
pg_2652.json,,Moby dick.,,Moby dick.,ISBN Not Found
pg_2929.json,,Simon Schuster,,Simon Schuster,ISBN Not Found
pg_2806.json,BURNING BRIGHT,"Steinbeck, John",Burning Bright,John Steinbeck,9780670196166
pg_3083.json,Macmillian,"Yeats, William Butler",Macmillian,William Butler,9780333524732
pg_2609.json,,ELMER GANTRY,,ELMER GANTRY,ISBN Not Found
pg_2886.json,THIRTEEN STORIES,"Welty, Eudora",Thirteen Stories,Eudora Welty,9780341991816
pg_3164.json,ROSENCRANTZ & GUILDENSTERN ARE DEAD,R_ndom House,ROSENCRANTZ & GUILDENSTERN ARE DEAD,R_ndom House,9997690532
pg_3040.json,THE POEMS OF SHAKESPEARE'S DARK LADY,"Rowse, A.K",THE POEMS OF SHAKESPEARE'S DARK LADY,Rowse,9780517537459
pg_2689.json,,"Miller, H.",,Miller,ISBN Not Found
pg_2966.json,THE RING AND THE BOOK,"Browning, Robert",The ring and the book,Robert Browning,9780300026856
pg_2843.json,,JOHNNY GOT HIS GUN,,JOHNNY GOT HIS GUN,ISBN Not Found
pg_3120.json,THE HOMECOMING,"Pinter, Harold",The homecoming,Harold Pinter,9780802151056
pg_3797.json,YPSIES,anthrop,YPSIES,anthrop,ISBN Not Found
pg_2646.json,A LONG WAY FROM HOME,"McKay, Claude",A long way from home,Claude McKay,0156531453
pg_2923.json,OF TIME AND THE RIVER 2,"Wolfe, Thomas",Of Time and the River Part 2 of 2,Thomas Wolfe,9780736634793
pg_2800.json,THREE LIVES,"Stein, Gertrude",Three lives,Gertrude Stein,9781426498794
pg_3076.json,THE LOVE LETTERS OF WILLIAM & MARE WORDSWORTH,,THE LOVE LETTERS OF WILLIAM & MARE WORDSWORTH,,0701125705
pg_2603.json,THE LARDNERS: My Family Remembered,"Lardner, Ring Jr.",THE LARDNERS: My Family Remembered,Ring Jr.,ISBN Not Found
pg_3157.json,,"Sherwin, Oscar",,Sherwin,ISBN Not Found
pg_3035.json,COLLECTED POEMS,Daedalus,COLLECTED POEMS,Daedalus,0811218813
pg_2683.json,Lippencott,"Miller, Henry",Lippencott,Miller,ISBN Not Found
pg_2960.json,THE COMPLETE POEMS OF EMILY JANE BRONTE,Columbia,THE COMPLETE POEMS OF EMILY JANE BRONTE,Columbia,9780231012225
pg_2836.json,MY WORLD AND WELCOME TO IT,James Thurber,My World - and Welcome to It,James Thurber,9780749313661
pg_3114.json,Scholars Bkslf,Michel Poirier,Scholars Bkslf,Michel Poirier,ISBN Not Found
pg_3791.json,,"MYTH, SYMBOL AND CULTURE",,SYMBOL AND CULTURE,ISBN Not Found
pg_2640.json,LIVES & TIMES OF ARCHY & MEHITABEL,"Marquis, Don",the lives and times of archy & mehitabel,Don Marquis,0810700166
pg_2917.json,Non pareil Books,"Wilson, Edmund",Non pareil Books,Wilson,ISBN Not Found
pg_3070.json,I. Graves,"Thomas, Dylan",I. Graves,Thomas,0451052714
pg_2997.json,Kramerbooks,"Stampfer, Judah",Kramerbooks,Stampfer,ISBN Not Found
pg_2874.json,Ballantine,"Vidal, Gore",Messiah (A Ballantine reprint),Gore Vidal,ISBN Not Found
pg_3151.json,,PYGMALION MY FAIR LADY,,PYGMALION MY FAIR LADY,ISBN Not Found
pg_3028.json,MILTON AND THE ENGLISH REVOLUTION,"Hill, Christopher",Milton and the English revolution,Christopher Hill,057111170X
pg_2677.json,wcett,"Michener, James",wcett,Michener,ISBN Not Found
pg_2954.json,PROPHET AGAINST EMPIRE,"Erdman, David","Blake, prophet against empire",David V. Erdman,9780691060101
pg_2831.json,,Simon Schuster,,Simon Schuster,ISBN Not Found
pg_3108.json,THE COMPLETE PLAYS,Penguin,THE COMPLETE PLAYS,Penguin,ISBN Not Found
pg_2634.json,A NEW LIFE,"Malamud, Bernard",A new life,Bernard Malamud,0701124555
pg_2911.json,IMAGINATIONS,"Williams, William Carlos",Imaginations,William Carlos Williams,1854772295
pg_3187.json,Brit phi,BS MERRILL,Brit phi,BS MERRILL,ISBN Not Found
pg_3065.json,SWINBURNE Poet in his World,Daedalus,SWINBURNE Poet in his World,Daedalus,9780297776055
pg_2991.json,,"Donne, John",,Donne,ISBN Not Found
pg_3145.json,THE DEVIL'S DISCIPLE,"Shaw, GB",THE DEVIL'S DISCIPLE,Shaw,9781421807508
pg_3022.json,Universal Classics,MILTON Wks of,Universal Classics,MILTON Wks of,9780332893648
pg_2671.json,Publisher Fawcett,Hawaii,Publisher Fawcett,Hawaii,9781379305873
pg_2825.json,Publisher - Pocket Books,LUST FOR LIFE,Publisher - Pocket Books,LUST FOR LIFE,0961383011
pg_2905.json,,THEOPHILUS NORTH,,THEOPHILUS NORTH,ISBN Not Found
pg_3182.json,,"Farrington, Benjimin",,Farrington,ISBN Not Found
pg_3059.json,NEW WRITINGS,Kramer,The Rise of Legal Graffiti Writing in New York and Beyond,Ronald Kramer,9811027994
pg_2985.json,THE ANNOTATED ANCIENT MARINER,Gardner ed.,THE ANNOTATED ANCIENT MARINER,Gardner ed.,ISBN Not Found
pg_2863.json,TOM SAWYER ABROAD,"Twain, Mark",Tom Sawyer Abroad,Mark Twain,1404335153
pg_3139.json,ETHIC OF TIME Structure of Esperience in,Seabury,ETHIC OF TIME Structure of Esperience in,Seabury,ISBN Not Found
pg_3016.json,SELECTED PEMS,"Lawrence, DH",SELECTED PEMS,Lawrence,9781723852718
pg_2942.json,CULTURE AND ANARCHY,Brit. phil,CULTURE AND ANARCHY,Brit. phil,1426415370
pg_2818.json,TO A GOD UNKNOWN,"Steinbeck, John",To a God Unknown,John Steinbeck,9780613708432
pg_2622.json,JACK LONDON/AMERICAN REBEL,Lyle Stuart,JACK LONDON/AMERICAN REBEL,Lyle Stuart,080650112X
pg_2899.json,The Town Beyond the Wall,"Wiesel, Elie",Town Beyond the Wall,Elie Wiesel,0380223015
pg_3176.json,Edited by Robin Skelton,Daedalus,Edited by Robin Skelton,Daedalus,ISBN Not Found
pg_2857.json,LIFE ON THE MISSISSIPPI,"Twain, Mark",Life on the Mississippi,Mark Twain,9781101029312
pg_3133.json,WHO'S WHO & WHAT'S WHAT IN SHAKESPEARE,"O'Connor, Evangeline",Who's who and what's what in Shakespeare,Evangeline Maria Johnson O'Connor,ISBN Not Found
pg_3010.json,COLLECTED POEMS,"Joyce, James",Collected poems,James Joyce,0811218813
pg_2813.json,ONCE THERE WAS A WAR,"Steinbeck, John",Once there was a war,John Steinbeck,9788435009119
pg_3090.json,COMPLETE PLAYS,& Wang,COMPLETE PLAYS,& Wang,ISBN Not Found
pg_2616.json,Krammerbooks,"Lewis, Wyndem",Krammerbooks,Wyndem,ISBN Not Found
pg_2893.json,THE HOUSE OF MIRTH,"Wharton, Edith",The House of Mirth,Edith Wharton,9781512349603
pg_3170.json,UNDER MILK WOOD,"Thomas, Dylan",Under Milk Wood,Dylan Thomas,9781852900069
pg_3047.json,rimack,"Shelly, Percy Bysshe",rimack,Percy Bysshe,ISBN Not Found
pg_2973.json,THE SELECTED POETRY AND PROSE OF BYRON,,THE SELECTED POETRY AND PROSE OF BYRON,,9780452006584
pg_2850.json,THE COMPLETE ESSAYS OF MARK TWAIN,"Twain, Mark",The Complete Essays of Mark Twain,Mark Twain,9780385065900
pg_3127.json,Penguin,Anthony Burgess,Penguin,Anthony Burgess,9780767910477
pg_3004.json,SELECTED POEMS,Macmillian,SELECTED POEMS,Macmillian,9788496373532
pg_2930.json,- Pocket Books,"Wouk, Herman",- Pocket Books,Herman,ISBN Not Found
pg_2807.json,CUP OF GOLD,"Steinbeck, John",Cup of Gold,John Steinbeck,3423107863
pg_3084.json,,"Donoghue, Denis",,Donoghue,ISBN Not Found
pg_2610.json,,GIDEON PLANISH,,GIDEON PLANISH,ISBN Not Found
pg_3163.json,Random House,"Stoppard, Tom",Random House,Stoppard,9780517336779
pg_3041.json,THE NARRATIVE POEMS,"Shakespeare, William",The Narrative Poems,William Shakespeare,ISBN Not Found
pg_2844.json,NIGHT OF THE AUROCHS,Edited by Robert Kirsch,NIGHT OF THE AUROCHS,Edited by Robert Kirsch,0670514128
pg_3121.json,NO MAN'S LAND,"Pinter, Harold",No man's land,Harold Pinter,9798452020042
pg_3798.json,SHAMANIC VOICES: A Survey of Visionary Narratives 16,Anthropology,SHAMANIC VOICES: A Survey of Visionary Narratives 16,Anthropology,ISBN Not Found
pg_2647.json,A LONG WAY FROM HOME,"McKay, Claude",A long way from home,Claude McKay,0156531453
pg_2924.json,THE WEB AND THE ROCK,Harper-Perennial,THE WEB AND THE ROCK,Harper-Perennial,0434877549
pg_2801.json,GERTRUDE STEIN'S AMERICA,Edited by Gilbert A. Harrison,GERTRUDE STEIN'S AMERICA,Edited by Gilbert A. Harrison,0822931958
pg_3078.json,HOME AT GRASMERE,Coletter Clark ed.,HOME AT GRASMERE,Coletter Clark ed.,9780801410550
pg_2881.json,DELTA WEDDING,"Welty, Eudora",Delta wedding,Eudora Welty,1402523629
pg_3158.json,R ndom House,"Stoppard, Tom",R ndom House,Stoppard,ISBN Not Found
pg_2684.json,LETTERS TO ANAIS NIN,Capricorn Giant,LETTERS TO ANAIS NIN,Capricorn Giant,155778146X
pg_2961.json,POETICAL WORKS OF RU,Merrimack,POETICAL WORKS OF RU,Merrimack,ISBN Not Found
pg_2838.json,,"Thurber, James",,Thurber,ISBN Not Found
pg_3117.json,COMPLETE WORKS: ONE,"Pinter, Harold",COMPLETE WORKS: ONE,Pinter,ISBN Not Found
pg_3792.json,THE RELIGION OF JAVA,"Geertz, Clifford",The religion of Java,Clifford Geertz,0226285193
pg_2641.json,,FAR TORTUGA,,FAR TORTUGA,ISBN Not Found
pg_2918.json,TO THE FINLAND STATION,"Wilson, Edmund",To the Finland station,Edmund Wilson,333142772
pg_3195.json,REFLECTIONS ON THE REVOLUTION IN FRANCE,Brit. pol sci,REFLECTIONS ON THE REVOLUTION IN FRANCE,Brit. pol sci,9780300099782
pg_3072.json,"A Biography
Publisher: The Dial Press",DYLAN THOMAS:,"A Biography
Publisher: The Dial Press",DYLAN THOMAS:,ISBN Not Found
pg_2998.json,JOHN DONNE'S POETRY,"Sanders, Wilbur",John Donne's poetry,Wilbur Sanders,9780715104156
pg_2875.json,ILLUSTRATED BEN HUR,Bonanza,ILLUSTRATED BEN HUR,Bonanza,9798785673557
pg_3152.json,,"Shaw, GB",,Shaw,ISBN Not Found
pg_3029.json,THE COLLECTED POEMS OF WILFRED OWENS,"Owen, Wilfred",The collected poems of Wilfred Owen,Wilfred Owen,070111293X
pg_2678.json,New Directions Press,(Bosch),New Directions Press,(Bosch),9780262633048
pg_2955.json,,"Frye, Northrop",,Northrop,ISBN Not Found
pg_2832.json,Nonfiction,"Theroux, Paul",TODAY'S BEST NON-FICTION,Walter Isaacson,ISBN Not Found
pg_3110.json,- Avon,"Marlowe, Christopher",- Avon,Christopher,0836952634
pg_2912.json,Lippencott,"Williams, W. C.",Lippencott,Williams,ISBN Not Found
pg_3189.json,ETHICAL STUDIES,Brit. phil,ETHICAL STUDIES,Brit. phil,0672601893
pg_2992.json,DONNE LAUREL POETRY SERIES,"Donne, John",DONNE LAUREL POETRY SERIES,Donne,ISBN Not Found
pg_2869.json,,ARMAGEDDON,,ARMAGEDDON,ISBN Not Found
pg_3146.json,THE DOCTOR'S DILEMMA,"Shaw, GB",THE DOCTOR'S DILEMMA,Shaw,3518383566
pg_3023.json,Mentor NA,PARADISE LOST et,Mentor NA,PARADISE LOST et,9786191504220
pg_2949.json,Miami,"Blake, William",MASH goes to Miami,Richard Hooker (H. Richard Hornberger),9780722146460
pg_2826.json,Uncle Tom's cabin.,"Stowe, Harriet Beecher",Uncle Tom's Cabin,Harriet Beecher Stowe,9706434526
pg_3103.json,COMEDIANS,"Griffiths, Trevor",Comedians,Trevor Griffiths,0899669239
pg_2629.json,Pocket Books,"Malamud, Bernard",Pocket Books,Malamud,ISBN Not Found
pg_2906.json,EIGHT MORTAL LADIES POSSESSED,"Williams, Tennessee",Eight mortal ladies possessed,Tennessee Williams,9780436572173
pg_3183.json,SAVING THE APPEARANCE:Study in Idolatry,Brit. phil,SAVING THE APPEARANCE:Study in Idolatry,Brit. phil,ISBN Not Found
pg_3060.json,Scholars Bkslf,A.C. S,Scholars Bkslf,A.C. S,ISBN Not Found
pg_2986.json,Krammerbooks,"Coleridge, R. Sout*",Krammerbooks,Coleridge,ISBN Not Found
pg_2862.json,ROUGHING IT,"Twain, Mark",Roughing It,Mark Twain,1595403655
pg_3140.json,,ANDROCLES & THE LIONS,,ANDROCLES & THE LIONS,ISBN Not Found
pg_3017.json,Bookpeople,"Oates, Joyce Carol",Bookpeople,Joyce Carol,0872879534
pg_2666.json,ChristinityDe,"Merton, Robert Thanas",ChristinityDe,Robert Thanas,ISBN Not Found
pg_2943.json,New York Univ Press,Edited by William E. Buckler,New York Univ Press,Edited by William E. Buckler,ISBN Not Found
pg_3097.json,CAN YOU FIND ME Family History,"Fry, Christopher",CAN YOU FIND ME Family History,Christopher,ISBN Not Found
pg_2623.json,THE WEDDING,"Lumpkin, Grace",The wedding,Grace Lumpkin,1521933294
pg_2900.json,THE BRIDGE OF SAN LUIS REY,"Wilder, Thornton",The Bridge of San Luis Rey,Thornton Wilder,9780060757502
pg_3054.json,rimack,"Spender, Stephen",rimack,Stephen,ISBN Not Found
pg_2980.json,BYRON'S LETTERS & JOURNALS,L. Marchand ed.,BYRON'S LETTERS & JOURNALS,L. Marchand ed.,9780674089419
pg_2856.json,LETTERS FROM THE EARTH,Harper-Perennial,LETTERS FROM THE EARTH,Harper-Perennial,1615341099
pg_3134.json,THE PROBLEM PLAYS OF SHAKESPEARE,"Schanzer, Ernest",The problem plays of Shakespeare,Ernest Schanzer,ISBN Not Found
pg_3011.json,THE COM LETE POEMS,"Keats, John",THE COM LETE POEMS,Keats,ISBN Not Found
pg_2660.json,THE ASIAN JOURNAL OF TH,Lippencott,THE ASIAN JOURNAL OF TH,Lippencott,ISBN Not Found
pg_2937.json,NATIVE SON,Harper-Perennial,NATIVE SON,Harper-Perennial,9780061148507
pg_2814.json,,Penguin-Viking,,Penguin-Viking,ISBN Not Found
pg_3091.json,LIFE OF NOEL COWARD,"Lesley, Cole",The life of Noël Coward,Cole Lesley,0224012886
pg_2617.json,Free Press,"Lippmann, Walter",A free press,Walter Lippmann,0195035062
pg_2894.json,MADAME DE TREYMES & OTHERS,"Wharton, Edith",Madame de Treymes,Edith Wharton,1499145462
pg_3171.json,THE PLAYS OF CYRIL TOURNEUR,"Parfitt, George, ed.",THE PLAYS OF CYRIL TOURNEUR,Not Found,0521216974
pg_3048.json,SHELLEY'S MAJOR POETRY,"Baker, Carlos",Shelley's major poetry,Carlos Baker,0691012849
pg_3005.json,POEMS AND PROSE,"Hopkins, Gerard Manley",Poems and prose of Gerard Manley Hopkins,Gerard Manley Hopkins,9780140420159
pg_2654.json,THE SHORTER NOVELS OF H. MELVILLE,"Melville, Herman",THE SHORTER NOVELS OF H. MELVILLE,Melville,ISBN Not Found
pg_2931.json,WAR & REMEMBRANCE,Simon Schuster,American Heritage Civil War,E. Schuster Simon,0517385562
pg_2808.json,EAST OF EDEN,"Steinbeck, John",East of Eden,John Steinbeck,9780553086485
pg_3085.json,the Masks,YEATS: The Man and,the Masks,YEATS: The Man and,1177142082
pg_2888.json,New Directions,"West, Nathanael",Miss Lonelyhearts & The Day of the Locust (A New Directions paperbook),Nathanael West,1441885811
pg_3165.json,COMPLETE PLAYS OF,"Synge, John",The complete plays of John M. Synge,J. M. Synge,ISBN Not Found
pg_3042.json,LOVE POEMS & SONNETS OF WM.,"Shakespeare, Wm.",LOVE POEMS & SONNETS OF WM.,Shakespeare,0333510984
pg_2968.json,THE RING AND THE BOOK,"Browning, Robert",The ring and the book,Robert Browning,9780300026856
pg_2845.json,Univ. of Cal.,"Twain, Mark",Univ. of Cal.,Twain,1119700035
pg_3122.json,Random House,"Pinter, Harold",Random House,Pinter,9780517336779
pg_2648.json,THE PASSION OF CLAUDE MCKAY,"McKay, Claude",The passion of Claude McKay,Claude McKay,0805234985
pg_3080.json,THE PRELUDE,"Wordsworth, William",The prelude,William Wordsworth,1854771353
pg_2605.json,TO KILL A MOCKINGBIRD,"Lee, Harper",To Kill a Mockingbird,Harper Lee,9780099419785
pg_2882.json,THE GOLDEN APPLES,"Welty, Eudora",The golden apples,Eudora Welty,9789010031372
pg_3159.json,,R ndom House,,R ndom House,ISBN Not Found
pg_2685.json,,"Miller, Henry",,Miller,ISBN Not Found
pg_2962.json,SONNETS FROM THE PORTUGUESE,"Browning, Elizabeth",Sonnets from the Portuguese,Elizabeth Barrett Browning,1775415651
pg_2839.json,THURBER'S DOGS,Fireside Book,THURBER'S DOGS,Fireside Book,0671729500
pg_3115.json,in's Press,St. Mart,in's Press,St. Mart,9781425491024
pg_3793.json,AND DOWRY,BRIDEWEALTH,AND DOWRY,BRIDEWEALTH,1000859584
pg_2642.json,THE SNOW LEOPARD,"Matthiessen, Peter",The Snow Leopard,Peter Matthiessen,9780553206517
pg_2919.json,,"Wilson, Edmund",,Wilson,ISBN Not Found
pg_3196.json,,"BURKE (Edmund)
Hill & Wang",,"BURKE (Edmund)
Hill & Wang",ISBN Not Found
pg_2999.json,A CHOICE OF DRYDEN'S VERSE,Collins Merrimack,A CHOICE OF DRYDEN'S VERSE,Collins Merrimack,0571102387
pg_2876.json,ALL THE KING'S MEN,"Warren, Robert Penn",All the king's men,Robert Penn Warren,0156030969
pg_3153.json,SELECTED ONE ACT PLAYS,"Shaw, GB",SELECTED ONE ACT PLAYS,Shaw,0140481230
pg_3030.json,,"Pinter, Harold",,Pinter,ISBN Not Found
pg_2679.json,,"Miller, Henry",,Miller,ISBN Not Found
pg_2956.json,Lippencott,"Brock, Edwin",Lippencott,Not Found,ISBN Not Found
pg_2833.json,GOOD EVENING EVERYBODY,Autobiog,GOOD EVENING EVERYBODY,Autobiog,9780688030681
pg_3109.json,DOCTOR FAUSTUS,"Marlowe, Christopher",Doctor Faustus,Christopher Marlowe,9780872207295
pg_2636.json,Publisher - Pocket Books,"Malamud, Bernard",Publisher - Pocket Books,Malamud,0961383011
pg_2913.json,SELECTED ESSAYS,Willism Carlos Williams,SELECTED ESSAYS,Willism Carlos Williams,0571047920
pg_3067.json,rimack,"Tennyson, William",rimack,Tennyson,ISBN Not Found
pg_2993.json,Hokuseido,"deFord, Sara",Hokuseido,deFord,ISBN Not Found
pg_3147.json,HEARTBREAK HOUSE,"Shaw, GB",HEARTBREAK HOUSE,Shaw,1421807432
pg_3024.json,PARADISE LOST & PARADISE REGAINED,"Milton, John",Paradise Lost,John Milton,9780140622447
pg_2673.json,Publisher Fawcett,"Michner, James",Publisher Fawcett,Michner,9781379305873
pg_2827.json,THE CONFESSIONS OF NAT TURNER,"Styron, Wm.",THE CONFESSIONS OF NAT TURNER,Styron,0375508031
pg_2630.json,THE MAGIC BARREL,"Malamud, Bernard",The magic barrel,Bernard Malamud,0783890109
pg_2907.json,HARD CANDY,"Williams, Tennessee",Hard candy,Tennessee Williams,9782702421192
pg_3061.json,Edited by,Daedalus,Edited by,Daedalus,0941308057
pg_2987.json,THE PORTABLE COLERIDGE,"Coleridge, ST",THE PORTABLE COLERIDGE,Coleridge,9780670227082
pg_2864.json,A TRAMP ABROAD,Harper & Row,A TRAMP ABROAD,Harper & Row,9798556774315
pg_3141.json,THE APPLE CART,"Shaw, GB",THE APPLE CART,Shaw,0582532752
pg_3018.json,BOOK OF NONSENSE,Lear Edward,A book of nonsense,Edward Lear,9780870992414
pg_2667.json,wcett,"Michner, James",wcett,Michner,ISBN Not Found
pg_2944.json,COLLECTED LONGER POEMS,"Auden, Wm.",COLLECTED LONGER POEMS,Auden,9780375508752
pg_2821.json,DOCK ABROAD,MR AND MRS HAD,DOCK ABROAD,MR AND MRS HAD,ISBN Not Found
pg_3098.json,Random House,Dram,Random House,Dram,9780517336779
pg_2624.json,of Chicago,"Maclean, Norman",of Chicago,Maclean,ISBN Not Found
pg_2901.json,,"Wilder, Thornton",,Thornton,ISBN Not Found
pg_3178.json,CollerBks,"Yeats, William Butler",CollerBks,William Butler,ISBN Not Found
pg_3055.json,BOOKS I AND II OF THE FAERIE QUEEN,"Spenser, Edmund",Books I and II of the Faerie queene,Edmund Spenser,9780672630347
pg_2858.json,MARK TWAIN'S LETTERS TO MARY,Columbia,MARK TWAIN'S LETTERS TO MARY,Columbia,0231085451
pg_3135.json,Shakespeare,"Schmidt, Alexander",Shakespeare-Lexicon,Alexander Schmidt,9780341923930
pg_3012.json,POETICAL WORKS OF JO,HN KEATS,POETICAL WORKS OF JO,HN KEATS,ISBN Not Found
pg_2661.json,Christianity,"Merton, Thomas",Peace in the post-Christian era,Thomas Merton,1570755590
pg_2938.json,THE OUTSIDER,"Wright, Richard",The Outsider,Richard Wright,0116409975
pg_2815.json,THE RED PONY,"STEINBECK, John",The Red Pony,John Steinbeck,9780816158997
pg_3092.json,FOUR COMEDIES,Surce: Kramer,FOUR COMEDIES,Surce: Kramer,0156079003
pg_2618.json,THE PROFESSORS LIKE VODKA,"Loeb, Harold",The professors like vodka,Harold Loeb,9780809306640
pg_2895.json,PREDESTINIED,"Whitman, Stephen French",PREDESTINIED,Stephen French,9781413463781
pg_3172.json,The Importance of Being Earnest,"Wilde, Oscar",The Importance of Being Earnest,Oscar Wilde,9781097287468
pg_3049.json,,Penguin,,Penguin,ISBN Not Found
pg_2975.json,see invoice),"Chapman, John S.",see invoice),John S.,ISBN Not Found
pg_2852.json,COMPLETE HUMOROUS SKETCHES OF MARK TWAIN 0109,"Twain, Mark",COMPLETE HUMOROUS SKETCHES OF MARK TWAIN 0109,Twain,ISBN Not Found
pg_3129.json,NOTHING LIKE THE SUN,"Burgess, Anthony",Nothing like the sun,Anthony Burgess,0749005122
pg_3006.json,Krammerbooks,"Hopkins, Gerard M.",Krammerbooks,Gerard M.,ISBN Not Found
pg_2655.json,,"Melville, Herman",,Melville,ISBN Not Found
pg_2932.json,Simon Schuster,"Wouk, Herman",Simon Schuster,Herman,9780138138004
pg_2809.json,,Penguin,,Penguin,ISBN Not Found
pg_3086.json,,"Arden, John",,Arden,ISBN Not Found
pg_2612.json,THE GOD-SEEKER,"Lewis, Sinclair",The God-seeker,Sinclair Lewis,0532191048
pg_3166.json,Dramatist,"PLAYS, POEMS AND PROSE",Dramatist,POEMS AND PROSE,9780548035719
pg_3043.json,Pocket Books,"Shakespeare, William",Pocket Books,Shakespeare,ISBN Not Found
pg_2846.json,,"Sawyer,",,Sawyer,ISBN Not Found
pg_3123.json,THREE PLAYS,"Pinter, Harold",Plays : three,Harold Pinter,9780548017173
pg_3000.json,A STUDY OF HIS POETRY,Daedalus,A STUDY OF HIS POETRY,Daedalus,ISBN Not Found
pg_2649.json,Pocket Books,"Melville, Herman",Pocket Books,Melville,ISBN Not Found
pg_2926.json,YOU CAN'T GO HOME AGAIN,"Wolfe, Thomas",You can't go home again,Thomas Wolfe,0899662943
